generated_query,true_query,exact_match,query_similarity_measure,string_similarity_measure,has_join,has_multiple_tables,exec_gen_query
" 

SELECT dept_address FROM department WHERE dept_name = 'history';
",select dept_address from department where dept_name = 'history',True,1.0,1.0,False,False,True
" 

SELECT original_title FROM table_13834298_1 WHERE film_title_used_in_nomination = 'Lion's Den';
","select original_title from table_13834298_1 where film_title_used_in_nomination = ""lion's den""",True,1.0,1.0,False,False,True
" 
SELECT date_of_appointment FROM table_27091128_2 WHERE replaced_by = 'Ergün Penbe';
","select date_of_appointment from table_27091128_2 where replaced_by = ""ergün penbe""",True,1.0,1.0,False,False,True
" 
SELECT final_place FROM table_23819979_3 WHERE last_match = '2009-07-25';
","select final_place from table_23819979_3 where last_match = ""july 25, 2009""",False,0.0,0.7,False,False,True
" 

SELECT wii_points FROM table_13663434_1 WHERE title_and_source = 'tsūshin taikyoku: igo dōjō 2700-mon';
","select wii_points from table_13663434_1 where title_and_source = ""tsūshin taikyoku: igo dōjō 2700-mon""",True,1.0,1.0,False,False,True
" 
SELECT party FROM table_1341598_11 WHERE incumbent = 'Wyche Fowler';
","select party from table_1341598_11 where incumbent = ""wyche fowler""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(DISTINCT candidates)
FROM table_1346137_4
WHERE incumbent = 'David E. Finley';
","select count(candidates) from table_1346137_4 where incumbent = ""david e. finley""",False,1.0,0.9,False,False,True
" 

SELECT language FROM table_2509112_3 WHERE villa_rivero_municipality = 7;
",select language from table_2509112_3 where villa_rivero_municipality = 7,True,1.0,1.0,False,False,True
" 

SELECT japanese_translation FROM table_2144389_9 WHERE japanese_title = '七色アーチ';
","select japanese_translation from table_2144389_9 where japanese_title = ""七色アーチ""",True,1.0,1.0,False,False,True
" 
SELECT transit_connections
FROM table_22771048_2
WHERE station = 'Pioneer Square U';
","select transit_connections from table_22771048_2 where station = ""pioneer square u""",True,1.0,1.0,False,False,True
" 
SELECT year_to_april
FROM table_18304259_1
WHERE ebit__£m_ = 24.5;
","select count(year_to_april) from table_18304259_1 where ebit__£m_ = ""24.5""",False,0.0,0.75,False,False,True
" 

SELECT SUM(rank_timeslot_) FROM table_27987623_4 WHERE airdate = '2011-03-30';
","select count(rank_timeslot_) from table_27987623_4 where airdate = ""march 30, 2011""",False,0.0,0.6,False,False,True
" 

SELECT year__ceremony_ FROM table_22034853_1 WHERE original_title = ""Vitus"";
","select year__ceremony_ from table_22034853_1 where original_title = ""vitus""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(*)
FROM table_30133_1
WHERE gdp_at_constant_prices_growth_rate__percent_change_ = '4.6';
","select count(current_account_balance__percent_of_gdp_) from table_30133_1 where gdp_at_constant_prices_growth_rate__percent_change_ = ""4.6""",False,1.0,0.875,False,False,True
" 

SELECT COUNT(*) FROM device;
",select count(*) from device,True,1.0,1.0,False,False,True
" 

SELECT product_id, COUNT(*) AS count
FROM invoices
GROUP BY product_id
ORDER BY count DESC
LIMIT 1;
",select product_id from invoices group by product_id order by count(*) desc limit 1,False,0.0,1.0,False,False,True
" 

SELECT series_ep FROM table_15187735_12 WHERE segment_b = 'popcorn';
","select series_ep from table_15187735_12 where segment_b = ""popcorn""",True,1.0,1.0,False,False,True
" 
SELECT andrew_and_georgies_guest FROM table_29141354_2 WHERE jamie_and_johns_guest = 'Jessica Ennis';
","select andrew_and_georgies_guest from table_29141354_2 where jamie_and_johns_guest = ""jessica ennis""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(DISTINCT status_of_thing_code) FROM timed_status_of_things;
",select count(distinct status_of_thing_code) from timed_status_of_things,True,1.0,1.0,False,False,True
" 
SELECT directed_by FROM table_22181917_2 WHERE us_viewers__millions_ = 6.62;
","select directed_by from table_22181917_2 where us_viewers__millions_ = ""6.62""",False,1.0,0.875,False,False,True
" 

SELECT table_16423070_4.volleyball
FROM table_16423070_4
WHERE table_16423070_4.school_year = '2011-12'
AND table_16423070_4.basketball = 'west holmes'
AND table_16423070_4.sw","select volleyball from table_16423070_4 where basketball = ""west holmes"" and swimming = ""wooster"" and school_year = ""2011-12""",False,0.0,0.6428571428571429,False,False,False
" 

SELECT high_assists FROM table_17322817_6 WHERE high_assists IN ('yi jianlian', 'brook lopez') LIMIT 7;
","select high_assists from table_17322817_6 where high_rebounds = ""yi jianlian , brook lopez (7)""",False,0.0,0.38461538461538464,False,False,True
" 
SELECT COUNT(DISTINCT type)
FROM table_2562572_50
WHERE settlement = 'Neradin';
","select count(type) from table_2562572_50 where settlement = ""neradin""",False,1.0,0.875,False,False,True
" 
SELECT spokespersons FROM table_184803_4 WHERE voting_order = 9; ",select spokespersons from table_184803_4 where voting_order = 9,True,1.0,1.0,False,False,True
" 
SELECT dadar_xi_‘b’ 
FROM table_28759261_5 
WHERE good_shepherd ='sea liner fc';
","select dadar_xi_‘b’ from table_28759261_5 where good_shepherd = ""sea liner fc""",False,1.0,0.8,False,False,True
" 
SELECT COUNT(DISTINCT elapsed_time) FROM table_22050544_3 WHERE event = '$16.50 fixed-limit badugi game';
","select count(elapsed_time) from table_22050544_3 where event = ""$16.50 fixed-limit badugi""",False,0.0,0.8,False,False,True
" 
SELECT COUNT(*) FROM table_18198579_6 WHERE scoring_rank = 9;
","select count(top_10s) from table_18198579_6 where scoring_rank = ""9""",False,0.0,0.75,False,False,True
" 
SELECT title FROM table_13336122_7 WHERE directed_by = 'David Duchovny';
","select title from table_13336122_7 where directed_by = ""david duchovny""",True,1.0,1.0,False,False,True
" 

SELECT MIN(rockhampton) FROM table_12570207_1;
",select min(rockhampton) from table_12570207_1,True,1.0,1.0,False,False,True
" 
SELECT movies FROM table_29217650_1 WHERE december_27 = 'ang tanging ina mo (last na 'to!)';
","select december_27 from table_29217650_1 where movies = ""ang tanging ina mo (last na 'to!)""",False,0.0,1.0,False,False,False
" 

SELECT metrical_equivalence FROM table_26538461_2 WHERE portuguese_name = 'linha';
","select metrical_equivalence from table_26538461_2 where portuguese_name = ""linha""",True,1.0,1.0,False,False,True
" 
SELECT film_name
FROM table_11827596_2
WHERE co_singer = 'Vinod Rathod';
","select film_name from table_11827596_2 where co_singer = ""vinod rathod""",True,1.0,1.0,False,False,True
" 
SELECT DISTINCT headquarter FROM manufacturers;
",select distinct headquarter from manufacturers,True,1.0,1.0,False,False,True
" 

SELECT COUNT(*) FROM flights;
",select count(*) from flights,True,1.0,1.0,False,False,True
" 
SELECT team FROM table_22654073_6 WHERE record = '3-2';
","select team from table_22654073_6 where record = ""3-2""",True,1.0,1.0,False,False,True
" 

SELECT fastest_lap FROM table_25322130_3 WHERE winning_team = 'Piquet Sports' AND circuit = 'Silverstone';
","select fastest_lap from table_25322130_3 where winning_team = ""piquet sports"" and circuit = ""silverstone""",True,1.0,1.0,False,False,True
" 

SELECT bout_1 
FROM table_19398910_4 
WHERE bout_5 = 'andreev (rus) w 5-2';
","select bout_1 from table_19398910_4 where bout_5 = ""andreev ( rus ) w 5-2""",False,0.0,0.7692307692307693,False,False,True
" 
SELECT sex FROM student WHERE fname = 'Linda' AND lname = 'Smith';
","select sex from student where fname = ""linda"" and lname = ""smith""",True,1.0,1.0,False,False,True
" 
SELECT former_school FROM table_25177625_1 WHERE hometown = 'East Brunswick, NJ';
","select former_school from table_25177625_1 where hometown = ""east brunswick, nj""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(*) FROM table_13619135_7 WHERE team ='minnesota';
","select count(high_assists) from table_13619135_7 where team = ""@ minnesota""",False,0.0,0.5555555555555556,False,False,True
" 
SELECT COUNT(DISTINCT hometown)
FROM table_29970488_2
WHERE previous_school = 'Charis Prep';
","select count(hometown) from table_29970488_2 where previous_school = ""charis prep""",False,1.0,0.8888888888888888,False,False,True
" 

SELECT COUNT(*) FROM film;
",select count(*) from film,True,1.0,1.0,False,False,True
" 
SELECT citrate FROM table_16083989_1 WHERE species = 'Salmonella spp.'
","select count(citrate) from table_16083989_1 where species = ""salmonella spp.""",False,0.0,0.8888888888888888,False,False,True
" 
SELECT party FROM table_1341395_44 WHERE incumbent = 'Kevin Brady';
","select party from table_1341395_44 where incumbent = ""kevin brady""",True,1.0,1.0,False,False,True
" 
SELECT episode_no FROM table_26136228_3 WHERE us_viewers__millions_ = '1.05';
","select max(episode_no) from table_26136228_3 where us_viewers__millions_ = ""1.05""",False,1.0,0.875,False,False,True
" 
SELECT institution FROM table_11658094_3 WHERE nickname = 'Newberry College';
","select nickname from table_11658094_3 where institution = ""newberry college""",False,0.0,1.0,False,False,True
" 
SELECT original_airdate FROM table_29039942_1 WHERE writer = 'daisuke habara' AND director = 'akimitsu sasaki';
","select original_airdate from table_29039942_1 where writer = ""daisuke habara"" and director = ""akimitsu sasaki""",True,1.0,1.0,False,False,True
" 

SELECT byu_uu_score FROM table_13665809_2 WHERE uu_usu_score = '44–16';
","select byu_uu_score from table_13665809_2 where uu_usu_score = ""44–16""",True,1.0,1.0,False,False,True
" 

SELECT colours FROM table_11464746_1 WHERE composition = 'green house';
","select composition from table_11464746_1 where colours = ""green""",False,0.0,0.875,False,False,True
" 
SELECT COUNT(*) FROM table_18333678_2 WHERE arrival = '09.06';
","select count(calling_at) from table_18333678_2 where arrival = ""09.06""",False,1.0,0.875,False,False,True
" 
SELECT for___percentage_
FROM table_20683381_3
WHERE total_poll___percentage_ = 60254;
","select for___percentage_ from table_20683381_3 where total_poll___percentage_ = ""60,254 (58.0)""",False,0.0,0.7777777777777778,False,False,True
" 

SELECT left_office FROM table_26362472_1 WHERE left_office = '1840-10-11' AND election_number = '11';
",select left_office from table_26362472_1 where election_number = 11,False,0.0,0.875,False,False,True
" 
SELECT MAX(fab___nm__) FROM table_26860595_2;
",select max(fab___nm__) from table_26860595_2,True,1.0,1.0,False,False,True
" 
SELECT COUNT(*) FROM table_28846752_13 WHERE bbi = '2/19';
","select count(economy) from table_28846752_13 where bbi = ""2/19""",False,1.0,0.875,False,False,True
" 

SELECT chinese_title FROM table_11926114_1 WHERE english_title = 'Forensic Heroes II';
","select chinese_title from table_11926114_1 where english_title = ""forensic heroes ii""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(*) FROM table_20948329_1 WHERE legs_won = '45';
",select count(*) from table_20948329_1 where legs_won = 45,False,0.0,0.875,False,False,True
" 
SELECT order__number FROM table_15796100_1 WHERE theme = 'Mariah Carey';
","select order__number from table_15796100_1 where theme = ""mariah carey""",True,1.0,1.0,False,False,True
" 
SELECT foodstuff FROM table_1831262_2 WHERE sesamin ='sesame seed';
","select sesamin from table_1831262_2 where foodstuff = ""sesame seed""",False,0.0,0.7777777777777778,False,False,True
" 
SELECT nationality
FROM ship
GROUP BY nationality
HAVING COUNT(*) > 2;
",select nationality from ship group by nationality having count(*) > 2,True,1.0,1.0,False,False,True
" 

SELECT description FROM aircraft;
",select description from aircraft,True,1.0,1.0,False,False,True
" 
SELECT COUNT(*) FROM table_20823568_2 WHERE sporting_profession ='snooker';
","select second_place_s_ from table_20823568_2 where sporting_profession = ""snooker""",False,0.0,0.625,False,False,True
" 
SELECT internal_transfers FROM table_17650725_1 ORDER BY internal_transfers ASC LIMIT 1;
",select min(internal_transfers) from table_17650725_1,False,1.0,0.75,False,False,True
" 

SELECT tourist_attractions.name, tourist_attractions.tourist_attraction_id
FROM tourist_attractions
JOIN visits ON tourist_attractions.tourist_attraction_id = visits.tourist_attraction_id
GROUP BY tourist_attractions.name, tourist_attractions.tourist_attraction_id
HAVING COUNT","select t1.name, t1.tourist_attraction_id from tourist_attractions as t1 join visits as t2 on t1.tourist_attraction_id = t2.tourist_attraction_id group by t2.tourist_attraction_id having count(*) <= 1",False,0.0,0.5263157894736842,True,True,False
" 

SELECT actor_in_original_production 
FROM table_17827271_1 
WHERE roleplay = 'Alison Pargeter';
","select roleplay from table_17827271_1 where actor_in_original_production = ""alison pargeter""",False,0.0,1.0,False,False,True
" 
SELECT artist FROM table_21378339_5 WHERE televote_points = 7;
",select count(artist) from table_21378339_5 where televote_points = 7,False,0.0,0.875,False,False,True
" 

SELECT probable_future FROM table_16337329_5 WHERE imperative = 'गरेस्';
","select probable_future from table_16337329_5 where imperative = ""गरेस् gares 'may you do'""",False,0.0,0.5833333333333334,False,False,True
" 
SELECT tonnes FROM table_18047346_5 WHERE airport_name = 'Louisville International Airport' AND year = 2011;
","select tonnes from table_18047346_5 where airport_name = ""louisville international airport""",False,0.0,1.0,False,False,False
" 

SELECT primary_sponsor_s_
FROM table_19908313_2
WHERE listed_owner_s_ = 'Bobby Dotter';
","select primary_sponsor_s_ from table_19908313_2 where listed_owner_s_ = ""bobby dotter""",True,1.0,1.0,False,False,True
" 

SELECT town_city, state_province_county FROM addresses;
",select town_city from addresses union select state_province_county from addresses,False,0.0,0.6666666666666666,False,False,True
" 
SELECT payment_method_code, COUNT(*) AS num_orders
FROM invoices
GROUP BY payment_method_code;
","select payment_method_code, count(*) from invoices group by payment_method_code",False,1.0,1.0,False,False,True
